,Product,Date,Category,Brand,Color,Availability,Volume
208,آل این وان مایا مدل MA24 D12-A i7 12700 ظرفیت 512 گیگابایت و رم 16 گیگابایت 24 اینچ-مشکی,,کامپیوتر همه کاره (all in one),مایا,مشکی,0,0
209,آل این وان مایا مدل MA24P B12 i5 12400 ظرفیت 512 گیگابایت و رم 8 گیگابایت 24 اینچ-مشکی,1403-05-08,کامپیوتر همه کاره (all in one),مایا,مشکی,0,1
210,اتو بخار بیم مدل SI3906-خاکستری,,اتو,ناشناخته,خاکستری,0,0
211,اتو مو رمینگتون S5525-مشکی,,اتو و حالت دهنده مو,رمینگتون,مشکی,0,0
212,اتوبخار بوش مدل TDI903231H-بنفش,,اتو,ناشناخته,بنفش,0,0
213,اجاق سفری مدل LANSHAN کد LSO-619-مشکی,,تجهیزات سفر,متفرقه,مشکی,0,0
214,اجاق گاز 5 شعله دوو مدل DGC5-2111N New Imperial-بنفش,,اجاق گاز,دوو,بنفش,0,0
215,اس اس دی اکسترنال ای دیتا مدل SD620 ظرفیت 1 ترابایت-آبی,1403-01-13,هارد‌ اکسترنال,ای دیتا,آبی,0,1
216,اس اس دی اکسترنال ای دیتا مدل SD620 ظرفیت 1 ترابایت-آبی,1403-03-11,هارد‌ اکسترنال,ای دیتا,آبی,0,2
217,اس اس دی اکسترنال ای دیتا مدل SD620 ظرفیت 1 ترابایت-آبی,1403-03-03,هارد‌ اکسترنال,ای دیتا,آبی,0,2
218,اس اس دی اکسترنال ای دیتا مدل SD620 ظرفیت 1 ترابایت-آبی,1403-02-26,هارد‌ اکسترنال,ای دیتا,آبی,0,1
219,اس اس دی اینترنال لکسار مدل NS100 ظرفیت 1 ترابایت-مشکی,,هارد اینترنال,لکسار,مشکی,0,0
220,اسپرسو ساز مباشی مدل ME-ECM2019-مشکی,,قهوه  و چای ساز,ناشناخته,مشکی,0,0
221,اسپیکر ال جی مدل XO3Q-مشکی,,اسپیکر,ال جی,مشکی,1,0
222,اسپیکر بلوتوثی انکر مدل  Soundcore Motion Boom A3118-مشکی,,اسپیکر,انکر,مشکی,0,0
223,اسپیکر بلوتوثی تسکو مدل TS 2323-مشکی,,اسپیکر,تسکو,مشکی,0,0
224,اسپیکر بلوتوثی جی بی ال مدل clip 4-قرمز,,اسپیکر,جی بی ال,قرمز,0,0
225,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS104-مشکی,1403-03-03,اسپیکر,انرجایزر ,مشکی,3,1
226,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS104-مشکی,1403-03-15,اسپیکر,انرجایزر ,مشکی,3,1
227,اسپیکر بلوتوثی قابل حمل  انرجایزر مدل BTS104-مشکی,1403-03-14,اسپیکر,انرجایزر ,مشکی,3,1
228,اس اس دی اینترنال اپیسر مدل AS350X ظرفیت 256 گیگابایت-مشکی,1403-05-02,هارد اینترنال,اپیسر,مشکی,0,2
229,اس اس دی اینترنال سامسونگ مدل EVO 870 ظرفیت 250 گیگابایت-مشکی,,هارد اینترنال,سامسونگ,مشکی,0,0
230,اس اس دی اینترنال سیلیکون پاور مدل Ace A55 ظرفیت 128 گیگابایت-مشکی,1403-04-20,هارد اینترنال,سیلیکون پاور,مشکی,0,1
231,اس اس دی اینترنال سیلیکون پاور مدل Ace A55 ظرفیت 128 گیگابایت-مشکی,1403-04-16,هارد اینترنال,سیلیکون پاور,مشکی,0,1
232,اس اس دی اینترنال سیلیکون پاور مدل Ace A55 ظرفیت 128 گیگابایت-مشکی,1403-04-21,هارد اینترنال,سیلیکون پاور,مشکی,0,1
233,اسپرسو ساز دلونگی مدل ETAM 29.660-بنفش,,قهوه  و چای ساز,دلونگی,بنفش,0,0
234,اسپرسوساز بوش مدل TIS65621RW-نقره ای,,قهوه  و چای ساز,ناشناخته,نقره ای,0,0
235,اسپیکر ال جی مدل XG9QBK-مشکی,,اسپیکر,ال جی,مشکی,1,0
236,اسپیکر بلوتوثی اپل مدل HomePod Mini-خاکستری,,اسپیکر,اپل,خاکستری,0,0
237,اسپیکر بلوتوثی انرجایزر مدل BTS061-سبز,,اسپیکر,انرجایزر ,سبز,0,0
238,اسپیکر بلوتوثی انرجایزر مدل BTS161-قرمز,1403-01-22,اسپیکر,انرجایزر ,قرمز,0,1
239,اسپیکر بلوتوثی تسکو مدل TS 2398-مشکی,,اسپیکر,تسکو,مشکی,0,0
240,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-05-31,اسپیکر,جی بی ال,مشکی,9,1
241,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-05-24,اسپیکر,جی بی ال,مشکی,9,1
242,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-05-26,اسپیکر,جی بی ال,مشکی,9,1
243,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-04-10,اسپیکر,جی بی ال,مشکی,9,1
244,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-03-21,اسپیکر,جی بی ال,مشکی,9,1
245,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-04-28,اسپیکر,جی بی ال,مشکی,9,1
246,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-05-28,اسپیکر,جی بی ال,مشکی,9,1
247,اسپیکر بلوتوثی جی بی ال مدل PartyBox Club 120-مشکی,1403-04-28,اسپیکر,جی بی ال,مشکی,9,1
248,اسپیکر بلوتوثی جی بی ال مدل Partybox Ultimate-مشکی,1403-04-12,اسپیکر,جی بی ال,مشکی,1,1
249,پخش کننده تلویزیون شیائومی مدل Mi Box 4K-مشکی,,سایر لوازم جانبی صوتی و تصویری,شیائومی,مشکی,0,0
250,پخش کننده خانگی جی پلاس مدل MB560N-مشکی,,اسپیکر,جی پلاس,مشکی,1,0
251,پخش کننده خانگی سونی مدل MHC-V13D-مشکی,1403-02-10,اسپیکر,سونی,مشکی,0,1
252,پخش کننده خانگی سونی مدل MHC-V13D-مشکی,1403-03-04,اسپیکر,سونی,مشکی,0,1
253,پرینتر چند کاره لیزری برادر مدل MFC-L8690CDW-سفید,,لوازم جانبی کامپیوتر,برادر ,سفید,0,0
254,پرینتر چندکاره لیزری اچ پی مدل LaserJet Pro MFP M28a-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
255,پرینتر چندکاره لیزری اچ پی مدل LaserJet Pro MFP M428dw-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
256,پرینتر چندکاره لیزری اچ پی مدل M255nw-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
257,پرینتر لیزری اچ پی مدل LaserJet Enterprise M607dn-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
258,پرینتر لیزری اچ پی مدل LaserJet Pro M15w-سفید,1403-02-30,لوازم جانبی کامپیوتر,اچ پی,سفید,0,1
259,پرینتر لیزری اچ پی مدل LaserJet Pro M15w-سفید,1403-04-26,لوازم جانبی کامپیوتر,اچ پی,سفید,0,1
260,پرینتر لیزری اچ پی مدل LaserJet Pro M402d-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
261,پرینتر لیزری اچ پی مدل LaserJet Pro M501dn-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
262,پرینتر لیزری اچ‌ پی مدل LaserJet Enterprise M611dn-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
263,پرینتر لیزری برادر مدل HL-L2365DW-مشکی,1403-04-18,لوازم جانبی کامپیوتر,برادر ,مشکی,0,1
264,پرینتر لیزری چند کاره کانن مدل imageCLASS MF269dw-مشکی,,لوازم جانبی کامپیوتر,کانن,مشکی,0,0
265,پرینتر لیزری چندکاره‌ی برادر مدل MFC-L2700DW-مشکی,,لوازم جانبی کامپیوتر,برادر ,مشکی,0,0
266,پرینتر لیزری رنگی اچ پی مدل Color LaserJet Pro MFP M479fdn-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
267,پرینتر لیزری رنگی اچ پی مدل Color LaserJet Pro MFP M479fdw-سفید,,لوازم جانبی کامپیوتر,اچ پی,سفید,0,0
268,پرینتر لیزری کانن مدل imageCLASS LBP6030-سفید,,لوازم جانبی کامپیوتر,کانن,سفید,0,0
269,پرینتر لیزری کانن مدل i-SENSYS LBP6030 -سفید,,لوازم جانبی کامپیوتر,کانن,سفید,0,0
270,پلوپز میگل مدل GRC860-مشکی,,لوازم خانگی و آشپزخانه,میگل,مشکی,1,0
271,پک استارتر سامسونگ مدل EF-OF94K مناسب برای گوشی موبایل Galaxy Z Flip 5 5G شامل قاب و آداپتور 25 وات-مشکی,,کاور و قاب,سامسونگ,مشکی,1,0
272,پکیج گوشی موبایل اپل مدل iPhone 13 Not Active ظرفیت 128 گیگابایت و رم 4 گیگابایت CH/A به همراه شارژر اپل مدل 20 وات-مشکی,1403-03-08,گوشی موبایل ,اپل,مشکی,0,1
273,PRS SE Parlor P20E-قهوه ای,,ساز و موسیقی,متفرقه,قهوه ای,0,0
274,آب مرکبات گیر میگل مدل GCS 90-بنفش,,آب مرکبات گیری,ناشناخته,بنفش,0,0
275,آداپتور PSVR مخصوص PS5-مشکی,,لوازم جانبی کنسول بازی,متفرقه,مشکی,0,0
276,آرام پز میگل مدل GSL 150-سفید,,پخت و پز,میگل,سفید,0,0
277,آل این وان ام اس آی مدل Modern AM242P 12M-A  i5 1240P ظرفیت 512 گیگابایت SSD و رم 16 گیگابایت 23.8 اینچ-آبی,,کامپیوتر همه کاره (all in one),ام اس آی,آبی,0,0
278,آل این وان ایسوس مدل E3402WBAT i7 1255U ظرفیت 512 گیگابایت و رم 16 گیگابایت 24 اینچ-مشکی,,کامپیوتر همه کاره (all in one),ایسوس,مشکی,0,0
279,آل این وان ایسوس مدل V241EPK-BA i5 1135G7 ظرفیت 512 گیگابایت و رم 8  گیگابایت 23.8 اینچ-مشکی,1403-01-04,کامپیوتر همه کاره (all in one),ایسوس,مشکی,0,1
280,آل این وان لنوو مدل IdeaCentre AIO 3-R i5 1240P ظرفیت 512 گیگابایت و رم 8 گیگابایت 23.8 اینچ-مشکی,,کامپیوتر همه کاره (all in one),لنوو,مشکی,0,0
281,آل این وان لنوو مدل V30A-22-C i3 1115G4 ظرفیت 1ترابایت و رم 4 گیگابایت 21.5 اینچ-مشکی,1403-01-01,کامپیوتر همه کاره (all in one),لنوو,مشکی,0,1
282,آنتن رومیزی سومو مدل DVB-T3012-مشکی,,سایر لوازم جانبی صوتی و تصویری,سومو,مشکی,0,0
283,اتو بخار بیم مدل SI3904-سفید,,اتو,ناشناخته,سفید,0,0
284,اتو بخار پاناسونیک مدل Steam Iron NI-JW670C-خاکستری,,اتو,ناشناخته,خاکستری,0,0
285,اجاق گاز 5 شعله اسنوا مدل SGC5-6111N-بنفش,,اجاق گاز,اسنوا,بنفش,0,0
286,اجاق گاز 5 شعله اسنوا مدل SGC5-7113-مشکی,,اجاق گاز,اسنوا,مشکی,0,0
287,اجاق گاز اسنوا مدل SGH5-1101S-بنفش,,اجاق گاز,اسنوا,بنفش,0,0
288,اس اس دی اکسترنال ای دیتا مدل SD600Q ظرفیت 240 گیگابایت-مشکی,1403-01-06,هارد‌ اکسترنال,ای دیتا,مشکی,0,1
289,اس اس دی اکسترنال ای دیتا مدل SD600Q ظرفیت 240 گیگابایت-مشکی,1403-02-04,هارد‌ اکسترنال,ای دیتا,مشکی,0,1
290,اس اس دی اکسترنال ای دیتا مدل SD600Q ظرفیت 240 گیگابایت-مشکی,1403-03-02,هارد‌ اکسترنال,ای دیتا,مشکی,0,1
291,اس اس دی اکسترنال ای دیتا مدل SD600Q ظرفیت 240 گیگابایت-مشکی,1403-03-08,هارد‌ اکسترنال,ای دیتا,مشکی,0,1
292,اس اس دی اکسترنال ای دیتا مدل SD600Q ظرفیت 480 گیگابایت-مشکی,1403-02-05,هارد‌ اکسترنال,ای دیتا,مشکی,0,1
293,اس اس دی اکسترنال ای دیتا مدل SD600Q ظرفیت 480 گیگابایت-مشکی,1403-01-26,هارد‌ اکسترنال,ای دیتا,مشکی,0,2
294,اسپیکر بلوتوثی اپل مدل HomePod Mini-آبی,,اسپیکر,اپل,آبی,0,0
295,اسپیکر بلوتوثی اپل مدل HomePod Mini-مشکی,,اسپیکر,اپل,مشکی,0,0
296,اسپیکر بلوتوثی انرجایزر مدل BTS061-مشکی,1403-01-19,اسپیکر,انرجایزر ,مشکی,0,1
297,اسپیکر بلوتوثی انکر مدل Soundcore Motion Boom Plus A3129-مشکی,,اسپیکر,انکر,مشکی,0,0
298,اسپیکر بلوتوثی انکر مدل Soundcore Motion X600 A3130-مشکی,1403-01-18,اسپیکر,انکر,مشکی,0,1
299,اسپیکر بلوتوثی بنگ اند آلفسن مدل BeoSound 35-مشکی,,اسپیکر,بنگ اند آلفسن,مشکی,0,0
300,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-مشکی,1403-05-04,اسپیکر,انرجایزر ,مشکی,1,1
301,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-مشکی,1403-05-04,اسپیکر,انرجایزر ,مشکی,1,1
302,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-مشکی,1403-05-16,اسپیکر,انرجایزر ,مشکی,1,1
303,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS103-مشکی,1403-02-14,اسپیکر,انرجایزر ,مشکی,1,1
304,اسپیکر بلوتوثی قابل حمل انرجایزر مدل BTS204-مشکی,1403-03-03,اسپیکر,انرجایزر ,مشکی,0,1
305,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-آبی,,اسپیکر,بنگ اند آلفسن,آبی,0,0
306,اسپیکر بلوتوثی قابل حمل بنگ اند آلفسن مدل Beoplay A1-خاکستری,,اسپیکر,بنگ اند آلفسن,خاکستری,0,0
307,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2305-مشکی,,اسپیکر,تسکو,مشکی,0,0
308,اسپیکر بلوتوثی قابل حمل تسکو مدل TS 2343-مشکی,,اسپیکر,تسکو,مشکی,0,0
309,اسپیکر بلوتوثی قابل حمل جی بی ال مدل BoomBox 2 -سبز,,اسپیکر,جی بی ال,سبز,0,0
310,اسپیکر بلوتوثی قابل حمل جی بی ال مدل BoomBox 2 -مشکی,,اسپیکر,جی بی ال,مشکی,0,0
311,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Charge 4-سبز,,اسپیکر,جی بی ال,سبز,0,0
312,اسپیکر بلوتوثی قابل حمل جی بی ال مدل EON ONE Compact-مشکی,,اسپیکر,جی بی ال,مشکی,0,0
313,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -خاکستری,,اسپیکر,جی بی ال,خاکستری,0,0
314,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -سفید,,اسپیکر,جی بی ال,سفید,0,0
315,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 5 -مشکی,,اسپیکر,جی بی ال,مشکی,0,0
316,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 6-آبی,1403-03-12,اسپیکر,جی بی ال,آبی,0,1
317,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 6-آبی,1403-03-11,اسپیکر,جی بی ال,آبی,0,1
318,اسپیکر بلوتوثی قابل حمل جی بی ال مدل Flip 6-آبی,1403-04-06,اسپیکر,جی بی ال,آبی,0,1
319,PRS SE Custom 24 Vintage Sunburst Indonesia-قهوه ای,,ساز و موسیقی,متفرقه,قهوه ای,0,0
320,آبمیوه گیری بوش مدل MES4010-مشکی,,آب مرکبات گیری,ناشناخته,مشکی,0,0
321,آبمیوه‌گیری چهار کاره ناسا الکتریک NS-915-مشکی,,آب مرکبات گیری,ناشناخته,مشکی,0,0
322,آل این وان اچ پی مدل CB1038NH-AA i7 1255U ظرفیت 512 گیگابایت و رم 16 گیگابایت 23.8 اینچ-سفید,,کامپیوتر همه کاره (all in one),اچ پی,سفید,0,0
323,آل این وان ام اس آی مدل Modern AM242P 13M-B i5 1335U ظرفیت 500 گیگابایت و رم 16 گیگابایت 23.8 اینچ-سفید,,کامپیوتر همه کاره (all in one),ام اس آی,سفید,0,0
324,آل این وان ایسوس مدل M3700WYAK-WA008X R7 5825U ظرفیت 512 گیگابایت و رم 8 گیگابایت 27 اینچ-سفید,,کامپیوتر همه کاره (all in one),ایسوس,سفید,0,0
325,آل این وان ایسوس مدل V241EPK-C i3 1115G4 ظرفیت 512 گیگابایت و رم 8 گیگابایت 23.8 اینچ-مشکی,,کامپیوتر همه کاره (all in one),ایسوس,مشکی,0,0
